#------------------------
# Sample tomographic file
#------------------------
#orig_x orig_y orig_z end_x end_y end_z
5000 400 -600 8900 2200 0
#spacing_x spacing_y spacing_z
50 50 50
#nx ny nz
79 37 13
#vpmin vpmax vsmin vsmax rhomin rhomax
3374.2919181919 5322.2642012192 1948.1483472925 3072.8106692722 1547.8403294458 2441.4055968896
#model values
7400	400	-600	4688.8797918585	2707.1260100273	2150.8622898433
7450	400	-600	4677.5654481304	2700.5936706302	2145.672223913
7500	400	-600	4666.2511044022	2694.061331233	2140.4821579827
7550	400	-600	4654.9367606741	2687.5289918359	2135.2920920524
7600	400	-600	4658.3977472174	2689.5271933483	2136.8797005585
7650	400	-600	4661.8587337608	2691.5253948608	2138.4673090646
7700	400	-600	4665.3197203041	2693.5235963732	2140.0549175707
7750	400	-600	4636.313116394	2676.7766257975	2126.7491359605
7800	400	-600	4607.3065124839	2660.0296552217	2113.4433543504
7850	400	-600	4578.2999085738	2643.2826846459	2100.1375727403
7900	400	-600	4579.112603952	2643.7518945413	2100.5103687853
7950	400	-600	4579.9252993303	2644.2211044367	2100.8831648304
8000	400	-600	4580.7379947085	2644.6903143321	2101.2559608755
8050	400	-600	4510.0372512306	2603.8712210532	2068.82442717
8100	400	-600	4439.3365077527	2563.0521277744	2036.3928934646
8150	400	-600	4368.6357642749	2522.2330344955	2003.9613597591
8200	400	-600	4446.2798700458	2567.0608798633	2039.5779220393
8250	400	-600	4523.9239758166	2611.8887252311	2075.1944843196
8300	400	-600	4601.5680815875	2656.716570599	2110.8110465998
8350	400	-600	4527.7075912788	2614.0731966367	2076.9300877426
8400	400	-600	4453.8471009701	2571.4298226745	2043.0491288853
8450	400	-600	4379.9866106613	2528.7864487123	2009.1681700281
8500	400	-600	4306.1261203526	2486.14307475	1975.2872111709
8550	400	-600	4232.2656300438	2443.4997007878	1941.4062523137
8600	400	-600	4158.4051397351	2400.8563268256	1907.5252934565
8650	400	-600	4084.5446494264	2358.2129528634	1873.6443345993
8700	400	-600	4010.6841591176	2315.5695789011	1839.763375742
8750	400	-600	3936.8236688089	2272.9262049389	1805.8824168848
8800	400	-600	3862.9631785002	2230.2828309767	1772.0014580276
8850	400	-600	3789.1026881914	2187.6394570145	1738.1204991704
8900	400	-600	3715.2421978827	2144.9960830522	1704.2395403132
5000	450	-600	4923.2314295558	2842.4289911369	2258.3630410806
5050	450	-600	4902.2280813485	2830.3027023955	2248.7284776828
5100	450	-600	4881.2247331412	2818.1764136541	2239.093914285
5150	450	-600	4860.2213849339	2806.0501249128	2229.4593508871
5200	450	-600	4839.2180367266	2793.9238361714	2219.8247874893
5250	450	-600	4818.2146885193	2781.79754743	2210.1902240914
5300	450	-600	4797.211340312	2769.6712586887	2200.5556606936
5350	450	-600	4776.2079921048	2757.5449699473	2190.9210972958
5400	450	-600	4755.2046438975	2745.418681206	2181.2865338979
5450	450	-600	4734.2012956902	2733.2923924646	2171.6519705001
5500	450	-600	4713.1979474829	2721.1661037232	2162.0174071022
5550	450	-600	4705.3516570184	2716.6360458114	2158.4181912928
5600	450	-600	4710.6624242967	2719.7022187292	2160.8543230719
5650	450	-600	4725.0274838368	2727.9958897216	2167.4437999251
5700	450	-600	4739.3925433769	2736.289560714	2174.0332767784
5750	450	-600	4751.946557152	2743.5376239464	2179.7919986936
5800	450	-600	4819.238830828	2782.3888362676	2210.6600141413
5850	450	-600	4886.531104504	2821.2400485889	2241.528029589
5900	450	-600	4933.7636880607	2848.5097934198	2263.1943523214
5950	450	-600	4892.0978831346	2824.4540297298	2244.0815977682
6000	450	-600	4850.4320782085	2800.3982660397	2224.9688432149
6050	450	-600	4826.1151920031	2786.3589052431	2213.8143082583
6100	450	-600	4794.3777819764	2768.0353030209	2199.2558632919
6150	450	-600	4762.6403719498	2749.7117007986	2184.6974183256
6200	450	-600	4742.819861374	2738.2683236822	2175.6054409973
6250	450	-600	4741.0028970256	2737.2192988265	2174.7719711127
6300	450	-600	4739.1859326772	2736.1702739708	2173.9385012281
6350	450	-600	4739.0812448536	2736.1098324277	2173.8904792906
6400	450	-600	4748.9286076243	2741.7952099742	2178.4076181763
6450	450	-600	4758.775970395	2747.4805875207	2182.9247570619
6500	450	-600	4767.0375834349	2752.2504320332	2186.7144878142
6550	450	-600	4794.8918631186	2768.3321079067	2199.4916803297
6600	450	-600	4822.7461428024	2784.4137837802	2212.2688728451
6650	450	-600	4840.3394627689	2794.5712917988	2220.339203105
6700	450	-600	4870.5345683094	2812.0044441108	2234.1901689493
6750	450	-600	4900.7296738499	2829.4375964228	2248.0411347935
6800	450	-600	4917.0163392023	2838.8407070482	2255.5120822029
6850	450	-600	4890.3361833202	2823.4369118677	2243.2734785872
6900	450	-600	4863.6560274381	2808.0331166871	2231.0348749716
6950	450	-600	4847.6056118015	2798.7664048988	2223.6722989915
7000	450	-600	4799.8436947219	2771.1910492158	2201.7631627165
7050	450	-600	4752.0817776422	2743.6156935329	2179.8540264414
7100	450	-600	4723.5384129343	2727.1361742351	2166.7607398781
7150	450	-600	4721.4113560942	2725.9081173959	2165.7850257313
7200	450	-600	4719.2842992541	2724.6800605567	2164.8093115844
7250	450	-600	4719.3446652632	2724.7149128883	2164.8370024143
7300	450	-600	4711.8462816789	2720.3857191074	2161.3973769169
7350	450	-600	4704.3478980945	2716.0565253265	2157.9577514195
7400	450	-600	4697.5514740108	2712.1326080523	2154.840125693
7450	450	-600	4686.2371302827	2705.6002686551	2149.6500597627
7500	450	-600	4674.9227865546	2699.067929258	2144.4599938324
7550	450	-600	4662.4593432554	2691.8721569142	2138.7428180071
7600	450	-600	4665.9203297988	2693.8703584267	2140.3304265132
7650	450	-600	4669.3813163421	2695.8685599391	2141.9180350193
7700	450	-600	4669.7802926463	2696.0989090157	2142.1010516726
7750	450	-600	4640.7736887362	2679.35193844	2128.7952700625
7800	450	-600	4611.7670848261	2662.6049678642	2115.4894884523
7850	450	-600	4592.0805112275	2651.2389192976	2106.4589501044
7900	450	-600	4592.8932066057	2651.708129193	2106.8317461494
7950	450	-600	4593.705901984	2652.1773390884	2107.2045421945
8000	450	-600	4592.5092538464	2651.4864539641	2106.6556210305
8050	450	-600	4521.8085103686	2610.6673606852	2074.224087325
8100	450	-600	4451.1077668907	2569.8482674064	2041.7925536196
8150	450	-600	4405.7443072989	2543.6576617997	2020.9836272013
8200	450	-600	4483.3884130698	2588.4855071675	2056.6001894816
8250	450	-600	4561.0325188407	2633.3133525353	2092.2167517618
8300	450	-600	4610.9009706928	2662.1049166362	2115.0921883912
8350	450	-600	4537.040480384	2619.4615426739	2081.211229534
8400	450	-600	4463.1799900753	2576.8181687117	2047.3302706767
8450	450	-600	4389.3194997665	2534.1747947495	2013.4493118195
8500	450	-600	4315.4590094578	2491.5314207873	1979.5683529623
8550	450	-600	4241.5985191491	2448.888046825	1945.6873941051
8600	450	-600	4167.7380288403	2406.2446728628	1911.8064352479
8650	450	-600	4093.8775385316	2363.6012989006	1877.9254763906
8700	450	-600	4020.0170482229	2320.9579249384	1844.0445175334
8750	450	-600	3946.1565579141	2278.3145509761	1810.1635586762
8800	450	-600	3872.2960676054	2235.6711770139	1776.282599819
8850	450	-600	3826.0903386477	2208.9942869621	1755.0873113063
8900	450	-600	3807.5393710411	2198.2838808207	1746.5776931381
5000	500	-600	4876.3420543366	2815.3573977319	2236.8541533654
5050	500	-600	4855.3387061293	2803.2311089906	2227.2195899676
5100	500	-600	4834.335357922	2791.1048202492	2217.5850265697
5150	500	-600	4813.3320097148	2778.9785315079	2207.9504631719
5200	500	-600	4792.3286615075	2766.8522427665	2198.3158997741
5250	500	-600	4771.3253133002	2754.7259540251	2188.6813363762
5300	500	-600	4750.3219650929	2742.5996652838	2179.0467729784
5350	500	-600	4729.3186168856	2730.4733765424	2169.4122095805
5400	500	-600	4708.3152686783	2718.347087801	2159.7776461827
5450	500	-600	4687.311920471	2706.2207990597	2150.1430827849
5500	500	-600	4692.6226877493	2709.2869719774	2152.5792145639
5550	500	-600	4697.9334550277	2712.3531448952	2155.015346343
5600	500	-600	4703.244222306	2715.4193178129	2157.451478122
5650	500	-600	4717.6092818461	2723.7129888053	2164.0409549753
5700	500	-600	4731.9743413862	2732.0066597977	2170.6304318285
5750	500	-600	4742.7173093962	2738.2091152702	2175.5583988056
5800	500	-600	4810.0095830723	2777.0603275914	2206.4264142533
5850	500	-600	4877.3018567483	2815.9115399127	2237.2944297011
5900	500	-600	4904.4747501856	2831.5998172534	2249.7590597181
5950	500	-600	4862.8089452595	2807.5440535633	2230.6463051649
6000	500	-600	4821.1431403334	2783.4882898732	2211.5335506117
6050	500	-600	4814.1751728486	2779.4653319702	2208.3372352517
6100	500	-600	4782.4377628219	2761.1417297479	2193.7787902853
6150	500	-600	4750.7003527953	2742.8181275256	2179.2203453189
6200	500	-600	4742.7967416705	2738.2549755151	2175.5948356287
6250	500	-600	4740.979777322	2737.2059506594	2174.7613657441
6300	500	-600	4739.1628129736	2736.1569258038	2173.9278958595
6350	500	-600	4740.7704016749	2737.0850675732	2174.6653218692
6400	500	-600	4750.6177644456	2742.7704451197	2179.1824607549
6450	500	-600	4760.4651272163	2748.4558226662	2183.6995996405
6500	500	-600	4767.1409905254	2752.3101341448	2186.7619222594
6550	500	-600	4794.9952702092	2768.3918100182	2199.5391147748
6600	500	-600	4822.8495498929	2784.4734858917	2212.3163072903
6650	500	-600	4830.1819101422	2788.7068260554	2215.6797752946
6700	500	-600	4860.3770156827	2806.1399783675	2229.5307411389
6750	500	-600	4890.5721212232	2823.5731306795	2243.3817069831
6800	500	-600	4892.9503463874	2824.9461996183	2244.4726359575
6850	500	-600	4866.2701905053	2809.5424044377	2232.2340323419
6900	500	-600	4839.5900346232	2794.1386092571	2219.9954287262
6950	500	-600	4834.1693592323	2791.008980861	2217.5088803818
7000	500	-600	4786.4074421526	2763.433625178	2195.5997441067
7050	500	-600	4738.645525073	2735.8582694951	2173.6906078316
7100	500	-600	4729.3207127367	2730.4745865826	2169.4131709801
7150	500	-600	4727.1936558966	2729.2465297434	2168.4374568333
7200	500	-600	4725.0665990565	2728.0184729042	2167.4617426865
7250	500	-600	4727.3143879149	2729.3162344067	2168.4928384931
7300	500	-600	4719.8160043306	2724.9870406258	2165.0532129957
7350	500	-600	4712.3176207462	2720.6578468448	2161.6135874983
7400	500	-600	4706.2231561632	2717.1392060773	2158.8179615427
7450	500	-600	4694.9088124351	2710.6068666801	2153.6278956124
7500	500	-600	4683.594468707	2704.074527283	2148.4378296821
7550	500	-600	4669.9819258368	2696.2153219925	2142.1935439618
7600	500	-600	4673.4429123801	2698.213523505	2143.7811524679
7650	500	-600	4676.9038989234	2700.2117250174	2145.368760974
7700	500	-600	4674.2408649885	2698.6742216582	2144.1471857745
7750	500	-600	4645.2342610784	2681.9272510825	2130.8414041644
7800	500	-600	4616.2276571683	2665.1802805067	2117.5356225542
7850	500	-600	4605.8611138812	2659.1951539494	2112.7803274685
7900	500	-600	4606.6738092595	2659.6643638448	2113.1531235135
7950	500	-600	4607.4865046377	2660.1335737402	2113.5259195586
8000	500	-600	4604.2805129844	2658.2825935961	2112.0552811855
8050	500	-600	4533.5797695065	2617.4635003172	2079.62374748
8100	500	-600	4462.8790260286	2576.6444070384	2047.1922137746
8150	500	-600	4442.8528503229	2565.0822891038	2038.0058946435
8200	500	-600	4520.4969560938	2609.9101344717	2073.6224569238
8250	500	-600	4598.1410618647	2654.7379798395	2109.239019204
8300	500	-600	4620.233859798	2667.4932626734	2119.3733301826
8350	500	-600	4546.3733694892	2624.8498887112	2085.4923713253
8400	500	-600	4472.5128791805	2582.2065147489	2051.6114124681
8450	500	-600	4398.6523888718	2539.5631407867	2017.7304536109
8500	500	-600	4324.791898563	2496.9197668245	1983.8494947537
8550	500	-600	4250.9314082543	2454.2763928623	1949.9685358965
8600	500	-600	4177.0709179456	2411.6330189	1916.0875770392
8650	500	-600	4103.2104276368	2368.9896449378	1882.206618182
8700	500	-600	4029.3499373281	2326.3462709756	1848.3256593248
8750	500	-600	3955.4894470193	2283.7028970133	1814.4447004676
8800	500	-600	3936.9384794127	2272.9924908719	1805.9350822994
8850	500	-600	3918.3875118061	2262.2820847305	1797.4254641313
8900	500	-600	3899.8365441995	2251.5716785891	1788.9158459631
5000	550	-600	4829.4526791175	2788.285804327	2215.3452656502
5050	550	-600	4808.4493309102	2776.1595155857	2205.7107022524
5100	550	-600	4787.4459827029	2764.0332268443	2196.0761388545
5150	550	-600	4766.4426344956	2751.9069381029	2186.4415754567
5200	550	-600	4745.4392862883	2739.7806493616	2176.8070120588
5250	550	-600	4724.435938081	2727.6543606202	2167.172448661
5300	550	-600	4703.4325898737	2715.5280718788	2157.5378852632
5350	550	-600	4682.4292416664	2703.4017831375	2147.9033218653
5400	550	-600	4674.5829512019	2698.8717252257	2144.3041060559
5450	550	-600	4679.8937184803	2701.9378981434	2146.740237835
5500	550	-600	4685.2044857586	2705.0040710612	2149.176369614
5550	550	-600	4690.515253037	2708.0702439789	2151.6125013931
5600	550	-600	4695.8260203153	2711.1364168967	2154.0486331722
5650	550	-600	4710.1910798554	2719.4300878891	2160.6381100254
5700	550	-600	4723.9524574738	2727.3752229615	2166.950668566
5750	550	-600	4733.4880616405	2732.880606594	2171.3247989177
5800	550	-600	4800.7803353165	2771.7318189153	2202.1928143654
5850	550	-600	4861.3860456194	2806.7225420731	2229.993598908
5900	550	-600	4875.1858123104	2814.6898410869	2236.3237671149
5950	550	-600	4833.5200073843	2790.6340773968	2217.2110125616
6000	550	-600	4797.6371753652	2769.9171146712	2200.7509978739
6050	550	-600	4802.2351536941	2772.5717586972	2202.860162245
6100	550	-600	4770.4977436674	2754.2481564749	2188.3017172786
6150	550	-600	4742.7326334578	2738.2179626213	2175.5654281916
6200	550	-600	4742.7736219669	2738.241627348	2175.58423026
6250	550	-600	4740.9566576185	2737.1926024924	2174.7507603754
6300	550	-600	4739.7104521117	2736.4731054076	2174.1791064732
6350	550	-600	4742.4595584962	2738.0603027187	2175.4401644478
6400	550	-600	4752.3069212669	2743.7456802652	2179.9573033334
6450	550	-600	4761.625700794	2749.1258801337	2184.2319728413
6500	550	-600	4767.2443976159	2752.3698362563	2186.8093567046
6550	550	-600	4795.0986772997	2768.4515121298	2199.58654922
6600	550	-600	4819.5326370777	2782.558465385	2210.7947876503
6650	550	-600	4820.0243575155	2782.8423603121	2211.0203474842
6700	550	-600	4850.219463056	2800.2755126241	2224.8713133284
6750	550	-600	4875.7784218671	2815.031984374	2236.5956063611
6800	550	-600	4868.8843535726	2811.0516921883	2233.4331897122
6850	550	-600	4842.2041976904	2795.6478970077	2221.1945860965
6900	550	-600	4819.0672885569	2782.2897962912	2210.5813250261
6950	550	-600	4820.733106663	2783.2515568232	2211.345461772
7000	550	-600	4772.9711895834	2755.6762011403	2189.436325497
7050	550	-600	4731.6154566276	2731.7994575857	2170.4658057925
7100	550	-600	4735.1030125391	2733.8129989301	2172.0656020822
7150	550	-600	4732.975955699	2732.5849420908	2171.0898879353
7200	550	-600	4731.5780398086	2731.7778549752	2170.4486421141
7250	550	-600	4735.2841105666	2733.917555925	2172.1486745718
7300	550	-600	4727.7857269822	2729.5883621441	2168.7090490744
7350	550	-600	4720.5213298981	2725.394260532	2165.376756834
7400	550	-600	4714.8948383155	2722.1458041023	2162.7957973925
7450	550	-600	4703.5804945874	2715.6134647051	2157.6057314621
7500	550	-600	4691.883117669	2708.8599809924	2152.2399622335
7550	550	-600	4677.5045084181	2700.5584870709	2145.6442699166
7600	550	-600	4680.9654949614	2702.5566885833	2147.2318784227
7650	550	-600	4683.405811425	2703.9656059505	2148.3512896445
7700	550	-600	4678.7014373307	2701.2495343008	2146.1933198765
7750	550	-600	4649.6948334206	2684.502563725	2132.8875382663
7800	550	-600	4623.794906281	2669.5492338189	2121.0068377436
7850	550	-600	4619.641716535	2667.1513886011	2119.1017048326
7900	550	-600	4620.4544119132	2667.6205984965	2119.4745008776
7950	550	-600	4620.5973261195	2667.703110052	2119.540057853
8000	550	-600	4616.0517721223	2665.0787332281	2117.4549413405
8050	550	-600	4545.3510286444	2624.2596399492	2085.0234076351
8100	550	-600	4483.0960464619	2588.3167092277	2056.4660763587
8150	550	-600	4479.961393347	2586.506916408	2055.0281620858
8200	550	-600	4557.6054991179	2631.3347617758	2090.644724366
8250	550	-600	4625.9910535825	2670.8171800546	2122.0142447626
8300	550	-600	4629.5667489032	2672.8816087106	2123.654471974
8350	550	-600	4555.7062585945	2630.2382347484	2089.7735131167
8400	550	-600	4481.8457682857	2587.5948607862	2055.8925542595
8450	550	-600	4407.985277977	2544.9514868239	2022.0115954023
8500	550	-600	4334.1247876683	2502.3081128617	1988.1306365451
8550	550	-600	4260.2642973595	2459.6647388995	1954.2496776879
8600	550	-600	4186.4038070508	2417.0213649372	1920.3687188306
8650	550	-600	4112.543316742	2374.377990975	1886.4877599734
8700	550	-600	4066.3375877844	2347.7011009232	1865.2924714607
8750	550	-600	4047.7866201778	2336.9906947818	1856.7828532926
8800	550	-600	4029.2356525712	2326.2802886404	1848.2732351244
8850	550	-600	4010.6846849646	2315.569882499	1839.7636169562
8900	550	-600	3992.133717358	2304.8594763576	1831.2539987881
5000	600	-600	4782.5633038983	2761.2142109221	2193.836377935
5050	600	-600	4761.559955691	2749.0879221807	2184.2018145372
5100	600	-600	4740.5566074837	2736.9616334394	2174.5672511393
5150	600	-600	4719.5532592764	2724.835344698	2164.9326877415
5200	600	-600	4698.5499110691	2712.7090559567	2155.2981243436
5250	600	-600	4677.5465628618	2700.5827672153	2145.6635609458
5300	600	-600	4656.5432146545	2688.4564784739	2136.028997548
5350	600	-600	4661.8539819329	2691.5226513917	2138.465129327
5400	600	-600	4667.1647492112	2694.5888243094	2140.9012611061
5450	600	-600	4672.4755164896	2697.6549972272	2143.3373928851
5500	600	-600	4677.7862837679	2700.7211701449	2145.7735246642
5550	600	-600	4683.0970510463	2703.7873430627	2148.2096564432
5600	600	-600	4688.4078183246	2706.8535159805	2150.6457882223
5650	600	-600	4702.7728778647	2715.1471869728	2157.2352650755
5700	600	-600	4714.7232097181	2722.0467142853	2162.717068678
5750	600	-600	4724.2588138847	2727.5520979178	2167.0911990297
5800	600	-600	4791.5510875608	2766.4033102391	2197.9592144774
5850	600	-600	4832.0971077443	2789.8125659066	2216.5583063047
5900	600	-600	4845.8968744353	2797.7798649204	2222.8884745116
5950	600	-600	4804.2310695092	2773.7241012303	2203.7757199584
6000	600	-600	4785.6971562107	2763.0235413983	2195.2739248673
6050	600	-600	4790.2951345396	2765.6781854242	2197.3830892384
6100	600	-600	4758.557724513	2747.3545832019	2182.824644272
6150	600	-600	4742.7095137542	2738.2046144542	2175.554822823
6200	600	-600	4742.7505022633	2738.228279181	2175.5736248914
6250	600	-600	4740.9335379149	2737.1792543253	2174.7401550068
6300	600	-600	4741.399608933	2737.448340553	2174.9539490518
6350	600	-600	4744.1487153175	2739.0355378642	2176.2150070264
6400	600	-600	4753.9960780882	2744.7209154106	2180.732145912
6450	600	-600	4761.7291078845	2749.1855822452	2184.2794072865
6500	600	-600	4767.3478047065	2752.4295383678	2186.8567911498
6550	600	-600	4795.2020843902	2768.5112142413	2199.6339836652
6600	600	-600	4809.375084451	2776.6939996416	2206.1353598399
6650	600	-600	4809.8668048888	2776.9778945688	2206.3609196737
6700	600	-600	4840.0619104293	2794.4110468808	2220.211885518
6750	600	-600	4851.7124290523	2801.137476944	2225.5561601157
6800	600	-600	4844.8183607577	2797.1571847583	2222.3937434668
6850	600	-600	4818.1382048756	2781.7533895777	2210.1551398512
6900	600	-600	4805.6310359876	2774.5323722535	2204.4179064163
6950	600	-600	4807.2968540937	2775.4941327855	2205.1820431623
7000	600	-600	4759.5349370141	2747.9187771025	2183.2729068872
7050	600	-600	4737.39775643	2735.1378699332	2173.1182368945
7100	600	-600	4740.8853123415	2737.1514112775	2174.7180331842
7150	600	-600	4738.7582555014	2735.9233544383	2173.7423190373
7200	600	-600	4739.5477624603	2736.3791764936	2174.1044781928
7250	600	-600	4743.2538332183	2738.5188774433	2175.8045106506
7300	600	-600	4735.7554496339	2734.1896836624	2172.3648851532
7350	600	-600	4729.1930120505	2730.400858557	2169.3545926837
7400	600	-600	4723.5665204679	2727.1524021272	2166.7736332422
7450	600	-600	4712.2521767398	2720.6200627301	2161.5835673118
7500	600	-600	4699.4057002503	2713.2031460708	2155.6906881882
7550	600	-600	4685.0270909994	2704.9016521492	2149.0949958713
7600	600	-600	4688.4880775427	2706.8998536616	2150.6826043774
7650	600	-600	4687.8663837672	2706.540918593	2150.3974237464
7700	600	-600	4683.1620096729	2703.8248469433	2148.2394539784
7750	600	-600	4654.1554057628	2687.0778763675	2134.9336723682
7800	600	-600	4637.5755089347	2677.5054684707	2127.3282151077
7850	600	-600	4633.4223191887	2675.1076232528	2125.4230821966
7900	600	-600	4634.2350145669	2675.5768331482	2125.7958782417
7950	600	-600	4632.3685852575	2674.499249684	2124.939718008
8000	600	-600	4627.8230312602	2671.8748728601	2122.8546014955
8050	600	-600	4557.1222877824	2631.0557795812	2090.4230677901
8100	600	-600	4520.2045894859	2609.7413365319	2073.4883438009
8150	600	-600	4517.069936371	2607.9315437122	2072.050429528
8200	600	-600	4594.7140421419	2652.75938908	2107.6669918082
8250	600	-600	4635.3239426877	2676.2055260919	2126.295386554
8300	600	-600	4638.8996380084	2678.2699547478	2127.9356137653
8350	600	-600	4565.0391476997	2635.6265807856	2094.0546549081
8400	600	-600	4491.178657391	2592.9832068234	2060.1736960509
8450	600	-600	4417.3181670822	2550.3398328611	2026.2927371937
8500	600	-600	4343.4576767735	2507.6964588989	1992.4117783365
8550	600	-600	4269.5971864647	2465.0530849367	1958.5308194792
8600	600	-600	4195.736696156	2422.4097109745	1924.649860622
8650	600	-600	4177.1857285494	2411.6993048331	1916.1402424539
8700	600	-600	4158.6347609428	2400.9888986917	1907.6306242857
8750	600	-600	4140.0837933362	2390.2784925503	1899.1210061175
8800	600	-600	4121.5328257296	2379.5680864089	1890.6113879494
8850	600	-600	4102.981858123	2368.8576802675	1882.1017697812
8900	600	-600	4084.4308905164	2358.1472741261	1873.592151613
5000	650	-600	4735.6739286791	2734.1426175172	2172.3274902198
5050	650	-600	4714.6705804718	2722.0163287758	2162.6929268219
5100	650	-600	4693.6672322645	2709.8900400345	2153.0583634241
5150	650	-600	4672.6638840572	2697.7637512931	2143.4238000263
5200	650	-600	4651.66053585	2685.6374625517	2133.7892366284
5250	650	-600	4643.8142453855	2681.1074046399	2130.190020819
5300	650	-600	4649.1250126638	2684.1735775577	2132.6261525981
5350	650	-600	4654.4357799422	2687.2397504754	2135.0622843771
5400	650	-600	4659.7465472205	2690.3059233932	2137.4984161562
5450	650	-600	4665.0573144989	2693.3720963109	2139.9345479353
5500	650	-600	4670.3680817772	2696.4382692287	2142.3706797143
5550	650	-600	4675.6788490555	2699.5044421465	2144.8068114934
5600	650	-600	4680.9896163339	2702.5706150642	2147.2429432724
5650	650	-600	4695.354675874	2710.8642860566	2153.8324201257
5700	650	-600	4705.4939619623	2716.7182056091	2158.4834687901
5750	650	-600	4715.029566129	2722.2235892416	2162.8575991417
5800	650	-600	4782.321839805	2761.0748015629	2193.7256145895
5850	650	-600	4802.8081698692	2772.9025897401	2203.1230137015
5900	650	-600	4816.6079365602	2780.8698887539	2209.4531819083
5950	650	-600	4774.9421316341	2756.8141250638	2190.3404273551
6000	650	-600	4773.7571370562	2756.1299681253	2189.7968518606
6050	650	-600	4778.3551153851	2758.7846121512	2191.9060162317
6100	650	-600	4746.6177053585	2740.461009929	2177.3475712653
6150	650	-600	4742.6863940506	2738.1912662871	2175.5442174544
6200	650	-600	4742.7273825598	2738.2149310139	2175.5630195228
6250	650	-600	4740.9104182114	2737.1659061582	2174.7295496382
6300	650	-600	4743.0887657543	2738.4235756985	2175.7287916304
6350	650	-600	4745.8378721388	2740.0107730097	2176.989849605
6400	650	-600	4755.6852349095	2745.6961505561	2181.5069884906
6450	650	-600	4761.832514975	2749.2452843567	2184.3268417317
6500	650	-600	4767.451211797	2752.4892404794	2186.9042255949
6550	650	-600	4795.3054914807	2768.5709163529	2199.6814181104
6600	650	-600	4799.2175318243	2770.8295338983	2201.4759320295
6650	650	-600	4799.7092522621	2771.1134288254	2201.7014918633
6700	650	-600	4829.9043578026	2788.5465811375	2215.5524577076
